S-ZORB.PT_6008.DACA,S-ZORB.LC_5101.PV,S-ZORB.CAL_H2.PV,S-ZORB.FT_9302.PV,S-ZORB.LT_3801.DACA,S-ZORB.SIS_TE_2802,S-ZORB.TE_5201.DACA,S-ZORB.TC_2801.PV,S-ZORB.FT_2303.DACA,S-ZORB.LC_5001.PV,S-ZORB.CAL.SPEED.PV,S-ZORB.FT_1503.TOTALIZERA.PV,S-ZORB.FT_1504.TOTALIZERA.PV,S-ZORB.LI_2104.DACA,S-ZORB.TE_1107.DACA.PV,S-ZORB.TE_6008.DACA.PV,S-ZORB.TE_1101.DACA.PV,S-ZORB.TE_6001.DACA.PV,S-ZORB.TE_1104.DACA.PV,S-ZORB.PDT_2104.PV,S-ZORB.CAL.CANGLIANG.PV,S-ZORB.TE_1106.DACA.PV,S-ZORB.TE_1103.DACA.PV,S-ZORB.PC_2401.PIDA.OP,S-ZORB.PC_2401.PIDA.SP,S-ZORB.TE_2001.DACA,j
-0.116270985,548.8279675,0.246903108,964.3192,-0.47829435,286.06760499999996,44.79663225,284.3207125,1.296851025,55.01869625,5.621697675,1690238.875,2392692.0,23.23176075,114.1859875,277.9478325,137.13682,375.92325,351.80312250000003,62.26834525,23.22608325,162.427405,366.92445,41.44123403,1.01971315,4670221.65,0.98
-0.105920529,542.2489525000001,0.24645777800000002,987.3240125,-0.481070558,288.9098875,44.72977075,287.12444750000003,1.437553956,54.99743050000001,5.5692106,1558935.275,2202807.45,23.4310345,113.991955,279.979985,137.2151125,379.34267,353.6074375,62.80087950000001,23.4379385,162.9059875,369.2720825,46.75818029999999,1.1459720070000001,4482806.475,0.94
-0.13881088800000002,557.04434,0.241998403,1017.2539730000001,-0.45821329299999997,295.79868999999997,45.50130125,294.1371525,1.400084586,54.9942015,5.559185025,1477246.275,2078546.675,23.521458,116.886625,284.7123275,139.639645,378.12243,353.740895,63.03605,23.4916305,164.90742749999998,369.57687000000004,44.21168162,1.159245169,4357862.7,0.92
-0.143431353,539.8178875,0.249574148,1022.559135,-0.51607641,289.17352999999997,44.841721,288.0490725,1.4838280209999999,54.99413249999999,5.604086225,1390738.25,1950261.85,23.2804735,116.32847,277.7130025,138.38563,373.11195499999997,356.4949625,62.38486175,23.28175725,163.093825,369.8775525,46.83775625,1.1483294529999999,4232919.35,1.72
-0.201987693,546.27102,0.24893089999999998,903.9400724999999,-0.30075243,280.632785,42.51622325,279.26390499999997,0.90941927,55.1945995,5.483323625,1251598.85,1759431.525,23.81561525,115.34751750000001,263.18729,137.2171775,354.64650750000004,355.42343250000005,63.8340585,23.82468925,161.58947,367.629285,42.6068031,1.166979746,4045504.15,1.21
-0.156622028,546.24947,0.25186501,1042.978875,-0.381118855,294.597445,41.89239125,293.775725,1.1815788459999998,46.012983,5.476873325,1158509.6,1633881.325,23.84764325,116.88414750000001,273.54039500000005,138.8007025,364.9819,355.59294750000004,63.92278775,23.85518775,162.69448500000001,368.196025,44.28238895,1.111205725,3920560.75,1.04
-0.174088718,547.9415525000001,0.24873379,1018.0118980000001,-0.326716903,289.5833375,41.93425225,288.528345,0.519224032,46.00433275,5.48865055,1060843.425,1509347.15,23.80819425,115.93436499999999,270.44160750000003,137.8811,362.7734025,357.0616525,63.816230000000004,23.79311525,161.7856875,369.56001000000003,46.47054665,1.11630065,3795617.35,1.14
-0.122743134,546.9170275,0.23367711,1014.622635,-0.458038995,306.312125,42.0312,304.865995,0.717236685,45.96281275,5.62877295,920476.915,1324105.5,24.08873375,118.62013999999999,285.1242775,140.54055,376.8689275,352.4513625,64.56311175,24.08438525,164.115065,365.6672075,45.87586165,1.132355274,3608202.225,1.04
-0.114599831,546.9419125,0.25359313,1025.6246429999999,-0.6473009479999999,307.4804625,53.90091675,306.25746000000004,0.48830025899999996,45.986127,5.44867535,834236.575,1202268.775,24.008674,118.4786375,276.4587025,139.66099499999999,368.68726499999997,356.4442175,64.34756775,23.99978075,163.13474250000002,368.1157675,49.17758963,1.152185063,3483258.8,1.14
-0.07325762799999999,556.2210025,0.23211718,1034.989778,-0.17150130800000002,299.14834249999996,55.9316385,298.29211000000004,0.554712013,46.0197615,5.575779275,748045.6175,1077252.7,24.321275,120.128155,280.8220525,141.1610825,381.810445,356.0132725,65.19305325,24.325651500000003,164.78384499999999,368.0146375,46.3161281,1.027293376,3358315.375,0.54
-0.146785861,553.8986825000001,0.242605008,1045.606853,0.049234825,285.2480275,43.23117325,283.9835625,0.904633995,45.9956015,5.409697275,502582.0525,771023.68,24.36220825,117.8151125,266.535725,137.7175,359.312115,356.06195,65.296564,24.350858499999998,160.2697375,364.6892175,47.15112888,1.072007294,3045956.7,1.24
-0.13304912800000002,556.74145,0.257506838,1015.9671099999999,-0.400885755,308.95682,46.30748125,307.0661925,1.6235184999999999,46.01665325,5.387674700000001,435921.285,677304.2175,24.252128,118.98528,268.0249825,138.9732375,361.219285,358.43035499999996,65.00699449999999,24.2481425,161.52166499999998,368.31280499999997,46.1720265,1.131706576,2952249.05,1.44
-0.153193188,555.69677,0.229732845,1009.0809230000001,-0.244335374,307.2168725,39.8707645,305.181985,1.5654445280000002,46.010502,5.76923965,270826.7725,466682.3,24.3799475,117.4072125,277.2220075,138.32504,369.1831775,356.96695750000003,65.3462525,24.37399,161.441455,368.9367375,50.52203045,1.093398523,2733597.975,1.04
-0.125087764,562.6148025,0.22772467300000002,950.28619,-0.44548078799999996,303.22688,45.13555925,300.7276575,1.427526953,45.98395825,5.76328705,179724.9075,343776.705,24.36054275,116.46781999999999,276.31841000000003,136.6,370.2712275,354.12752,65.2942415,24.3545895,159.4118425,363.9623475,39.63546723,1.105122168,2608654.575,1.04
-0.12372751300000001,550.807405,0.25202021,1155.043748,-0.143123156,294.4425325,47.93226375,295.25572,1.709445025,45.99667775,5.423314325,108322.1125,231620.1225,24.467824,109.169315,274.8113875,129.24169750000001,364.23832749999997,356.475595,65.58179125,24.46184525,151.8334125,363.3928225,45.52283355,1.07563324,2483711.175,0.44
-0.10311500000000001,558.4452025,0.242354493,1031.685393,-0.10000809699999999,295.65297999999996,48.117371,294.811415,2.1297460999999998,45.99786525,5.4852013,18838.04425,40440.859,24.726874,110.576675,276.5200925,130.48742,369.98211499999996,357.744775,66.27865725,24.7220755,153.27391,365.46362999999997,39.46916032,0.982541378,2296296.075,1.14
-0.108367086,557.47275,0.270473528,974.3548800000001,-0.069230784,280.5059625,48.60607475,280.22552,2.53132355,46.00179275,5.329896325,0.0,0.0,24.53870525,109.8602175,266.26169,129.9633275,357.01831,355.73573250000004,65.76662775,24.53270825,151.2924425,362.26507250000003,39.88958305,0.9995637009999999,2171352.625,1.14
-0.231242415,549.1998525,0.302038745,1002.2655699999999,-0.10303780800000001,287.3939975,47.300761,286.9265525,2.262565025,45.893334,5.081703525,0.0,0.0,25.04912575,110.74692250000001,255.94854750000002,129.7097575,340.0376925,359.90037,67.132234,25.0430035,149.619945,365.000825,41.00822015,1.2243054820000001,2046409.1,1.14
-0.303659453,688.3859675,0.277963658,1525.129423,0.419634345,263.7904425,42.49994875,271.4295475,2.284290975,50.11131475,5.385308475,17490050.25,21426158.5,22.41536775,98.13090175,241.61667999999997,123.6211125,338.57687999999996,355.3223825,60.068502,22.41875325,147.7883175,368.94911,54.18059358,1.2789524079999999,240.79251749999997,1.34
-0.262224843,659.25377,0.26180037300000003,1394.4448949999999,0.385323605,265.911185,43.582716999999995,272.822065,1.641043675,50.013827,5.1991778,17477200.75,21400789.5,24.161367000000002,96.42822125,248.50757000000002,122.71700249999999,348.527115,353.84942,64.77241775,24.15631925,147.7855075,368.64437999999996,41.39805979,1.097564312,244.510895,0.94
-0.279765238,652.9109,0.25794901,2844.781225,0.654951168,265.07097749999997,43.3624495,272.520435,0.676172753,49.950964,4.751599025,17413340.0,21379167.5,26.443001000000002,97.04842725,245.09748,123.22609250000001,343.87542,354.63432,70.865286,26.44188375,147.8454375,368.81029,39.54258443,0.964628767,250.08845499999998,1.34
-0.160751173,657.340245,0.24902418,1821.189793,0.491467365,267.7884625,38.8986085,273.0816675,0.032925475,49.96760075,4.769694775,17351323.0,21306468.0,26.335995500000003,95.19917,239.31303250000002,121.14067,345.732075,354.9305375,70.596473,26.33818225,147.414895,370.77549750000003,47.01923433,1.059117092,253.8068275,1.51
-0.28680102,650.3254525,0.26380987,2027.41901,0.56356449,280.196885,39.7793065,286.3715225,1.190869478,49.87701075,4.727231025,17260328.0,21177925.25,26.603465500000002,113.80779,230.47133,136.72743,331.4303075,358.4779775,71.304424,26.597752500000002,162.1491925,375.3739125,42.83638543,0.986596887,257.5252125,1.51
-0.183088795,636.2307625,0.251452213,1924.4375530000002,0.271375165,294.17508,39.346745,299.1934675,1.427657975,49.99131375,4.66207495,17064649.5,20859358.75,28.46446325,117.1586625,242.4571225,140.533245,345.44085,356.1575275,76.29735,28.46672225,166.27886999999998,375.109515,38.00783552,0.912818928,266.82114,0.71
-0.282510163,643.1431325,0.25759644,1912.2767629999998,0.531390493,289.4635275,46.59892825,296.823225,1.361272975,50.0131645,4.556009125,16984297.75,20733282.5,28.468138,116.246365,226.84177749999998,139.3094375,337.506575,357.49535499999996,76.29977225,28.464076000000002,164.66795,375.109565,39.97976238,0.9729785259999999,270.53950249999997,1.21
-0.30105076,683.7850275000001,0.24535302,2081.535675,0.519247754,286.5079375,47.08231275,295.21022,2.330365998,50.004238,4.485529825,16852639.0,20544028.5,29.57149475,114.6797425,224.9887975,138.325175,329.4286725,360.283485,79.25520775,29.56194225,163.68295,377.9935825,35.3213838,0.931863841,276.11705750000004,1.01
-0.266033053,676.0674875,0.24559338,2197.37938,0.605971748,293.1021,50.794877,299.391505,0.217299618,49.98813125,4.5047775,16751408.25,20415912.25,29.67921825,115.7327625,236.69883,139.4730125,337.950985,358.82409,79.56182925,29.68310975,164.927785,376.96459,34.93374568,0.8483549909999999,279.8354375,1.41
-0.149483845,661.608875,0.243074675,2120.2894149999997,0.5337821429999999,274.44825499999996,45.7652705,282.57595,4.868687175,50.19505725,4.454130825,16643129.75,20290053.5,29.69437225,114.36404250000001,226.2865525,137.56042250000002,332.20532000000003,359.73121749999996,79.59805325,29.68536125,162.5017675,375.58301,40.33168728,0.9061601459999999,283.5538175,1.11
-0.265415265,637.171285,0.243826798,1985.1544649999998,0.540251983,283.78128250000003,48.126028999999996,289.98954,3.58404045,49.9658455,4.4894720999999995,16494466.0,20105326.75,29.527255,115.38425249999999,234.91765499999997,138.5704175,336.17276499999997,359.70929,79.142112,29.5179745,163.7308725,376.5031975,40.9379435,0.9312165790000001,289.13138250000003,1.31
-0.21603314,632.80877,0.2459703,2032.7237149999999,0.445064855,291.32554500000003,48.1159675,299.3104025,0.051870274,49.99355925,4.5084764999999996,16393210.25,19980341.25,29.41410325,116.7544725,240.39569,139.8324275,341.79222250000004,359.5586925,78.8364905,29.404021000000004,164.988725,376.7325725,36.71338805,0.92475766,292.8497575,1.41
-0.303360358,631.28904,0.241173145,2039.73215,0.48746280299999994,296.205735,43.088871999999995,302.00593,1.2060502359999998,49.74167375,4.5661368,16300353.25,19855202.25,29.34387375,116.29893,240.42205249999998,139.677975,337.77671000000004,360.61692,78.66299575,29.332072999999998,164.57483,377.2754325,38.6201278,0.963917638,296.56813,1.21
-0.304446585,646.6333875,0.243261733,2178.392643,0.54931761,289.31167,45.12211375,295.7602825,3.077777638,50.03919775,4.391500225,16158472.0,19666046.5,30.024734499999997,116.86832749999999,237.9267375,139.64036000000002,334.5918925,361.00387,80.476107,30.017366,164.20771499999998,376.59170750000004,36.03441585,0.8760600740000001,302.1456875,1.31
-0.3039055,629.50263,0.232352095,2143.01225,0.506372475,290.15795499999996,45.858434499999994,297.5294475,6.84037475,49.81245475,4.686275475,15981769.5,19413720.25,29.146767999999998,118.3120325,248.566565,141.1489725,349.24310249999996,359.1391125,78.1157995,29.14105625,165.55721,374.823465,37.84364018,0.915085907,309.582445,1.41
-0.146869665,666.6055475,0.247914258,2172.9556829999997,0.62494634,284.06363500000003,37.080179,295.186625,8.7847786,49.98465275,4.527099825,15786836.25,19095023.0,29.51623225,118.030075,243.748645,139.9490175,351.5950275,357.6158575,79.11267775,29.5194995,163.7952175,372.97179750000004,38.0584081,0.8802204990000001,318.87836,1.11
-0.158728995,666.0300425,0.23565615,2040.0368629999998,0.401072395,280.1671275,44.68853325,284.990235,13.5263175,49.993651,4.702306725,15699147.5,18967003.0,28.917465999999997,116.3558625,241.8164775,138.2374475,352.7213975,359.64788,77.48394350000001,28.89465425,161.9948925,373.9319275,37.97419338,0.900155906,322.59672,1.41
-0.18344506,676.361805,0.26840512,2574.2193,0.53265125,272.1993175,47.9396625,278.46035,13.971982,50.0308755,4.357321725,15565640.75,18783776.75,28.82837375,115.07797250000002,227.96305499999997,135.99264499999998,336.72598250000004,359.367295,77.280149,28.8199385,158.78624,371.9363325,34.35867675,0.986772222,328.174285,1.01
-0.30390963,677.76907,0.26663048300000003,2059.14355,0.357552435,266.7452725,49.912714,271.1975675,14.55811275,50.075261499999996,4.3867009,15477107.25,18658234.0,28.6347145,96.622312,241.19304,119.81988500000001,341.4051225,360.3389425,76.77304525,28.647164500000002,143.6720425,371.22547000000003,42.9666797,0.870507205,331.8926525,1.01
-0.300794855,670.4378849999999,0.274821878,1544.06795,0.371274405,280.12082999999996,52.8853885,286.91191499999996,14.864723000000001,49.9888285,4.328199475,15378956.5,18543220.5,28.83495425,113.9841675,223.6029325,133.8748075,322.0955725,360.855545,77.28709975,28.826691999999998,156.18596000000002,371.72207000000003,41.09313799,0.747560528,335.61102999999997,1.12
-0.30445377,673.05172,0.26653545300000003,6047.9301,0.52164841,280.674595,45.039836,287.61618,14.808686499999999,50.0471295,4.26648885,15234688.25,18361517.75,29.527483,117.04078249999999,226.71376,138.02679750000001,323.820485,362.190675,79.1432525,29.52927525,160.2866975,375.0291825,36.68975770000001,0.933197029,341.1885875,1.12
-0.30432625,682.7681299999999,0.268531668,1779.0338629999999,0.33894916799999997,288.27306749999997,33.0207165,293.7709375,14.799713,50.015659,4.280305125,15123808.0,18255639.75,29.33838175,117.0696,230.049585,137.7362925,327.8098125,363.5380875,78.64402225,29.32317875,160.3034825,375.5644975,54.82229603,0.889431175,344.9069675,1.14
-0.304429753,689.6456175,0.27054933,1810.1397579999998,0.325443653,274.966415,39.79143475,281.7491675,14.99189,50.0050265,4.136157975,15033653.25,18137069.5,30.147134499999996,116.680945,220.5426125,136.47982,322.5707875,361.9884775,80.8072105,30.13695425,158.718735,372.1219625,40.82295153,0.861918051,348.6253375,1.14
-0.30443917800000003,718.82037,0.253118658,2225.854,0.354048853,281.1660475,36.69836075,287.2505125,14.992122,50.00295725,4.4270346,14902943.75,17963158.5,29.53841325,116.513525,231.60820750000002,137.10355,332.0135225,360.297145,79.165537,29.525072499999997,159.7977525,372.2645925,36.70639125,1.007144531,354.2028975,1.22
-0.25178625,669.3562825,0.253403175,1976.579333,0.355772893,286.1133925,37.40255125,290.7678525,14.93215975,50.04394775,4.329348925,14822738.0,17848509.5,29.52019775,116.7513425,227.4711,136.7750925,328.35706,360.32392250000004,79.12839675,29.51411375,158.62132,370.98955750000005,31.10383395,0.93561916,357.921265,1.22
-0.28590773,621.6247950000001,0.23507228800000002,1703.297718,0.51374178,270.37699,43.95361325,274.8587825,14.906659,50.184062,4.62811265,14729725.75,17745482.75,28.198383500000002,117.81457250000001,230.14666,138.30931999999999,328.15717,361.8208125,75.59913725,28.19894375,160.4245625,373.721765,34.83585975,1.597258642,361.6396375,1.32
-0.284090603,632.626025,0.25126348800000003,1955.88457,0.616038555,276.61629,45.15080425,283.36460750000003,14.90134225,50.0406915,4.46066625,14574512.0,17592268.25,29.27965125,118.78256999999999,232.7371625,138.85734250000002,331.4872875,362.20236,78.469663,29.2783075,160.761395,372.811855,27.4023212,1.2738986079999999,367.21719,1.22
-0.264149543,619.6558025,0.25356972,1949.3701829999998,0.652559643,277.055095,35.9458775,281.82536749999997,14.600344,49.9839755,4.373642075,14474157.5,17487612.5,29.887311999999998,118.6552775,233.00725,138.684475,331.070585,361.386685,80.1137805,29.87854625,160.16083500000002,372.234165,35.68736823,1.5002390980000002,370.935565,1.12
-0.276955005,622.31118,0.275681645,1638.58375,0.49515659799999995,291.7033,37.744516,299.746145,14.775969,49.99446875,4.20446935,14376877.0,17387441.75,31.06232225,118.88641499999999,236.3564275,138.910515,333.58049750000004,362.66685,83.26299475,31.05470125,160.3571325,374.7649025,36.61279426,0.951406437,374.6539475,0.92
-0.207744493,600.9582174999999,0.260195185,1897.85965,0.151919583,268.3416,37.1623425,282.232805,15.2412685,49.759443,4.3010648,14209147.75,17233066.0,30.0900205,116.1123175,225.4496875,135.3565475,335.7044225,357.61470499999996,80.65845775,30.09840725,156.385785,367.697365,38.75290025,0.08524108400000001,380.231515,1.22
-0.26984623,636.6344799999999,0.250517113,1857.770753,0.456216082,267.847985,41.96713375,274.67068,14.690449,49.93393925,4.125586425,14092011.75,17131376.25,31.662335499999998,118.7677375,230.656595,137.8797675,333.573405,364.0094775,84.85712275,31.66057575,158.94383249999998,372.0421475,38.11317513,0.902845488,383.949885,1.42
-0.30445768,641.71743,0.249342815,1796.399423,0.5377308679999999,262.9677975,42.43828,270.8907425,14.466678,49.95538075,4.0888745,13969839.25,17028603.75,31.91793225,118.62880249999999,231.0959275,137.5726125,329.655725,364.1778025,85.55436225,31.91083725,158.6826475,371.96665,30.03141013,0.930598423,387.6682625,1.32
-0.287636475,620.089545,0.253081278,1880.777018,0.416450194,273.1249975,38.924246000000004,280.6033625,14.818961499999999,50.00026725,4.0240904,13818492.25,16880224.5,32.185671500000005,118.85385749999999,227.99724750000001,137.69079,332.19277,362.897145,86.26325600000001,32.197959000000004,158.5849025,370.368145,29.22123939,0.8971859659999999,393.2458325,1.02
-0.22686468,644.0374525000001,0.240540938,1967.604633,0.468674145,280.9042875,38.2732625,286.448275,14.45468925,49.96836025,4.1356492,13715573.5,16778246.5,32.29163,119.8998925,242.3331625,138.62807,344.4280775,361.5979075,86.54828825,32.280573499999996,159.773705,369.4965625,42.21802595,0.829089768,396.96421499999997,1.32
-0.289074135,646.7275400000001,0.25220486,1899.68271,0.39464858,288.770635,36.3292555,296.394875,14.80737625,50.001576,4.00177325,13632420.5,16662815.75,32.17905925,119.80431499999999,238.08125249999998,138.3820525,338.104125,363.3648225,86.2578015,32.170790999999994,159.70012749999998,371.21618,37.582186,0.735781715,400.68258,1.32
-0.304448003,644.8276,0.250984718,1851.75253,0.581639868,286.2011575,47.8054745,292.92284,14.564442999999999,49.94876525,3.960014275,13510634.75,16487047.25,32.460190000000004,121.07815249999999,237.40893250000002,139.8516075,330.9789925,363.4108825,86.9936285,32.451271500000004,160.755535,371.7113825,34.8755178,0.9014631879999999,406.26014,1.32
-0.304440645,642.0818125,0.257901018,1772.3061,0.560255355,284.3063175,46.766628000000004,294.36441,14.756841,50.0149445,3.9105376000000005,13424105.75,16371520.75,32.41190325,120.21599499999999,233.3047375,138.71545,325.41272999999995,364.1878675,86.8675425,32.402072499999996,159.6025575,371.89022,34.02920308,0.863855741,409.9785025,1.32
-0.304439673,643.836605,0.258993118,1672.730655,0.41627399299999995,273.38903999999997,44.57944775,281.003765,14.10155525,49.97137625,3.878408775,13339583.5,16252382.25,32.63663825,119.664065,230.509735,137.67296499999998,328.50588,364.41779249999996,87.47104825,32.62802975,158.35811999999999,370.8021375,36.09050045,0.89920125,413.6968675,1.32
-0.30444465,664.5647700000001,0.240823578,1675.6830699999998,0.48056659799999996,282.4496325,41.43611575,292.3952675,14.630785500000002,49.9567815,4.192111,13209273.75,16072547.25,31.90876625,120.9029075,244.1911875,138.99006,340.7408625,362.14946499999996,85.5307385,31.90026175,160.1131825,369.6707775,31.704389399999997,0.812175442,419.274435,1.32
-0.304436165,690.3992825,0.252001343,1683.6037,0.464215585,272.6938275,45.52875675,280.5853775,14.97921275,49.921822999999996,4.280605825,13036484.25,15831449.75,30.76408625,119.304515,242.68093,137.2860975,342.162715,362.190955,82.450939,30.75913225,157.60081,368.27275499999996,32.03561312,0.818304485,426.71118499999994,1.11
-0.27103625800000003,671.4104775000001,0.24908228300000002,649.6376025000001,0.258294648,268.9852,43.14092875,277.59990750000003,12.0435275,49.44724375,5.116704400000001,11505515.0,13922749.0,26.7203015,119.91995,246.00827999999998,136.5796025,347.8499625,361.7278875,71.61917075,26.77433175,156.22906,365.380375,45.17886375,0.14,484.346,1.34
-0.26878582300000003,669.77805,0.249305965,597.9643,0.24895825,269.0921475,43.32415275,277.890925,11.82882925,49.42319025,5.179690075,11406460.75,13799495.75,26.38565125,119.9516175,246.1765625,136.5729025,347.724485,361.93495,70.722199,26.43494625,156.1661375,365.48902000000004,45.282368,0.14,488.064365,1.3
-0.266535393,668.14565,0.24952965,546.29102,0.239621853,269.19908250000003,43.50737725,278.18194750000004,11.61413075,49.39913775,5.2426755,11307406.75,13676242.5,26.05100125,119.9832825,246.34484750000001,136.5662025,347.5990075,362.142015,69.82522675,26.0955615,156.1032125,365.59767,45.3858715,0.14,491.78273499999995,1.2
-0.26315973800000003,665.697005,0.24986518300000002,468.78108499999996,0.22561726,269.35950499999996,43.78221275,278.618485,11.2920835,49.36305825,5.337153875,11158826.0,13491362.5,25.54902625,120.0307825,246.5972625,136.55615749999998,347.41078999999996,362.4526075,68.47976875,25.58648275,156.0088275,365.7606375,45.5411275,0.14,497.360295,1.1
-0.260909305,664.06457,0.250088873,417.107795,0.21628087,269.46644249999997,43.965438,278.90950499999997,11.07738575,49.339005,5.400139299999999,11059771.25,13368109.0,25.214376,120.06245,246.7655475,136.5494575,347.28530750000004,362.6596775,67.58279475,25.24709725,155.945905,365.8692875,45.6446315,0.14,501.07867000000005,1.1
-0.258658873,662.43215,0.250312553,365.434515,0.20694447,269.57338500000003,44.14866225,279.200525,10.86268775,49.314952000000005,5.463125,10960717.25,13244855.75,24.87972575,120.09411499999999,246.933825,136.5427575,347.1598275,362.866735,66.68582325,24.90771275,155.8829825,365.9779325,45.748135999999995,0.14,504.79705,1.1
-0.25528323,659.9835400000001,0.250648093,287.92457,0.192939875,269.73380249999997,44.42349875,279.637055,10.54064025,49.27887275,5.55760335,10812136.5,13059975.5,24.37775025,120.14161750000001,247.1862475,136.53271,346.9716125,363.17733,65.34036375,24.39863375,155.7885975,366.140905,45.90339175,0.14,510.3746075,1.2
-0.25303280300000003,658.351105,0.250871775,236.25128999999998,0.18360348,269.840745,44.60672275,279.928085,10.32594225,49.25481975,5.620589,10713082.25,12936722.5,24.04310025,120.1732825,247.354525,136.52601,346.8461325,363.38439750000003,64.44339225,24.0592485,155.72568,366.2495525,46.00689575,0.14,514.0929925,1.2
-0.250782373,656.7186625,0.251095465,184.57800500000002,0.17426708800000001,269.94768500000004,44.7899475,280.21910499999996,10.11124375,49.23076625,5.6835747,10614028.25,12813468.75,23.70845025,120.20493,247.5228,136.51931000000002,346.72065499999997,363.59146,63.54641975,23.71986375,155.66275,366.3582075,46.11039925,0.14,517.8113400000001,1.3
-0.24740673,654.27005,0.251430988,107.06806999999999,0.160262498,270.108095,45.06478325,280.6556375,9.789196525,49.1946875,5.778053099999999,10465447.25,12628588.75,23.2064755,120.25243,247.775225,136.5092625,346.5324375,363.9020625,62.20096125,23.210785,155.5683675,366.5211825,46.2656545,0.14,523.3889224999999,1.0
-0.24515630300000002,652.63763,0.251654683,55.39478275,0.150926103,270.21504,45.248008,280.9466575,9.57449845,49.1706345,5.8410387,10366393.25,12505335.25,22.87182525,120.28409750000002,247.9435,136.5025625,346.40695750000003,364.1091225,61.303989,22.87139975,155.50544250000002,366.6298275,46.369158,0.14,527.10728,0.7
-0.242905873,651.0052,0.25187836,3.7214935,0.141589705,270.32198,45.43123125,281.237685,9.359800300000002,49.146581,5.904024125,10267339.25,12382082.25,22.53717475,120.31575,248.11177999999998,136.4958575,346.2814775,364.316195,60.40701775,22.532014999999998,155.4425175,366.7384775,46.47266275,0.14,530.8256575,1.1
-0.22016668,645.712965,0.234703083,2107.091993,0.119348093,273.2356575,45.2574045,282.70079,9.0377531,50.0481965,6.15656625,10086623.75,12185690.5,22.035866,120.43855500000001,244.3329775,136.5895475,344.4681375,363.9409475,59.06334775,22.03048125,155.47815500000002,366.131755,51.99474223,1.35332375,536.4032325000001,1.1
-0.179368038,642.9963825,0.238079475,1992.9813,0.007865616,281.482745,45.90833125,291.310295,8.82305475,49.92271275,6.204585575,9959959.625,12056805.0,22.0344555,120.93989750000001,251.3761325,137.36237250000002,352.4576775,365.284975,59.059565,22.02907025,156.43552749999998,368.3108075,51.05921488,1.28482616,540.1215875,1.3
-0.173527128,639.7495625,0.236790925,1919.949625,0.05559553,272.067335,43.504298999999996,279.65331499999996,8.608356500000001,50.484246999999996,6.067429025,9841203.725,11924380.0,22.4756985,119.6149875,249.63019500000001,135.3628325,348.1773,358.40662000000003,60.2422445,22.478654000000002,153.77541000000002,361.2440275,61.67082725,2.15861335,543.8399675,1.1
-0.203135213,645.4459049999999,0.238732353,1899.7048129999998,0.169477033,274.95116,45.5962715,284.46682999999996,8.2863092,50.03857575,6.302642425,9651028.85,11724710.75,22.17479225,120.155845,247.898655,136.43812749999998,347.7897175,363.56831,59.43270775,22.16164175,155.22013,366.2222625,47.2537625,1.166123888,549.417505,1.3
-0.19165169699999998,643.0902775000001,0.239174625,1991.927113,-0.19331674,263.95376,46.7084215,271.281115,8.07161115,49.95855375,6.171134599999999,9525680.2,11591831.25,22.47196,120.436885,243.268115,136.64973999999998,348.048945,363.88509500000004,60.23822975,22.478547,155.4796225,366.1701925,44.56817942,1.31925808,553.13589,1.2
-0.151385565,640.877935,0.23947664,2083.981833,-0.17619620800000002,280.4479525,47.9303815,289.35095,7.8569130000000005,49.962914500000004,6.075153425,9405890.7,11463263.5,22.304261,122.45393,244.0923375,138.350885,343.508205,362.80036,59.76083725,22.29301025,156.7676975,364.17393500000003,49.62945138,1.157130681,556.854245,1.3
-0.19842629,702.0319900000001,0.241005918,2079.262405,0.129729991,277.951015,44.7817535,285.60461749999996,7.53486565,49.885239500000004,5.702302175,9228354.875,11271455.0,23.609144,121.10737250000001,244.4299075,136.87726,341.823975,364.1593425,63.30202975,23.60185975,155.30351000000002,365.9169225,47.46927515,1.218306938,562.4318425,1.2
-0.250847408,704.828215,0.239396765,2124.162748,-0.096210874,274.82372000000004,45.347463,285.162885,7.32016745,50.0482345,5.633854925,9093424.775,11155681.0,23.5465635,120.28408999999999,239.749925,136.1525475,335.15479500000004,363.91574249999996,63.11690675,23.54939075,154.45633,365.41188250000005,46.13263593,1.2426699540000001,566.1502275,1.1
-0.155469785,703.092545,0.254061158,2033.3849149999999,-0.35921226799999995,293.18071000000003,48.453348,301.3612,7.105469375,49.8595995,5.769891725,8952925.9,11043577.5,23.5197275,122.05072,253.4775825,138.39622,350.12467999999996,365.3558475,63.0380135,23.5241845,157.0622975,369.5701375,47.97483227,1.131718392,569.8685625,1.31
-0.24603854,706.5712975,0.241467588,1978.4202899999998,0.20260592100000002,282.448105,46.933482500000004,291.33957000000004,6.783422025,50.008571999999994,5.556255925,8764582.875,10870482.25,23.894883,121.1038075,246.01193500000002,136.9466725,339.71884500000004,365.1710925,64.0275635,23.8894585,155.1022375,367.0190725,42.70593485,1.183566678,575.446125,1.31
-0.214578043,706.3692875,0.244711355,2064.516475,-0.512711505,282.5602875,44.56274725,288.80373,6.56872385,50.02372225,5.6435666,8630495.775,10758284.75,24.04895225,122.926115,247.2098975,138.33836000000002,342.1721725,363.418055,64.456294,24.04102125,156.55598999999998,365.622095,42.22319003,1.100449698,76.55899475,1.2
